,주소,급속충전기(대),완속충전기(대),지원차종
2380,서울특별시 송파구 장지동 충민로4길 5,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2381,서울특별시 송파구 충민로6길 14,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2382,서울특별시 송파구 충민로 4길 19,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2383,서울특별시 송파구 송파대로 8길 17,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2384,서울특별시 송파구 마천동 성내천로37길 37,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2385,서울특별시 송파구 마천동 성내천로47길 38,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2386,서울특별시 송파구 풍납동 풍성로26길 31,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2387,서울특별시 송파구 거여동 28,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2388,서울특별시 송파구 오금동 51,1,0,"SM3 Z.E,테슬라"
2389,서울특별시 송파구 장지동 380-1,2,6,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2390,서울특별시 송파구 장지동 위례광장로 185,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2391,서울특별시 송파구 장지동 위례광장로 215,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2392,서울특별시 강동구 천호동 ,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2393,서울특별시 송파구 잠실동 250-5,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2394,서울특별시 강동구 천호동 ,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2395,서울특별시 강동구 천호동 ,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2396,서울특별시 송파구 풍납동 토성로 38-6,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2397,서울특별시 송파구 신천동 7-11,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2398,서울특별시 송파구 송파동 송파대로48길 29,0,2,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV"
2785,서울특별시 양천구 신월동 263,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2786,서울특별시 양천구 신정동 319-15,1,0,"SM3 Z.E,테슬라"
2787,서울특별시 양천구 신정동 319-1,1,7,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2788,서울특별시 양천구 신월동 446-4,1,0,"SM3 Z.E,테슬라"
2789,서울특별시 양천구 목동 965-1,1,0,"SM3 Z.E,테슬라"
2790,서울특별시 양천구 목동 755-1,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2791,서울특별시 양천구 목동 961,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2792,서울특별시 양천구 신정동 337,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2793,서울특별시 양천구 신정동 318-10,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2794,서울특별시 양천구 목동 905-22,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2795,서울특별시 양천구 신정동 중앙로36길 15,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2796,서울특별시 양천구 목동 908-28,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2797,서울특별시 양천구 목동 900,4,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2798,서울특별시 양천구 신월동 남부순환로56길 9,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2799,서울특별시 양천구 신월동 217-8,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2800,서울특별시 양천구 신월로20길 7,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2801,서울특별시 양천구 신정동 1311,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2802,서울특별시 양천구 신정동 1310,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2803,서울특별시 양천구 신정동 1324,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2804,서울특별시 양천구 신정이펜2로 55,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2805,서울특별시 양천구 신정동 321-4,2,0,"SM3 Z.E,테슬라"
2806,서울특별시 양천구 신월동 1026,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2807,서울특별시 양천구 신월동 506-1,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2808,서울특별시 양천구 신정동 1281,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2809,서울특별시 양천구 목동 923-5,1,0,"SM3 Z.E,테슬라"
2942,서울특별시 영등포구 여의도동 1,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2943,서울특별시 영등포구 여의도동 21,2,8,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2944,서울특별시 영등포구 문래동3가 80,0,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2945,서울특별시 영등포구 문래동3가 80,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2946,서울특별시 영등포구 당산동3가 385,2,0,"SM3 Z.E,테슬라"
2947,서울특별시 영등포구 당산동2가 16-1,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2948,서울특별시 영등포구 대림동 608-1,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2949,서울특별시 영등포구 대림동 870,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2950,서울특별시 영등포구 대림동 780,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2951,서울특별시 영등포구 여의도동 의사당대로 127,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2952,서울특별시 영등포구 문래동3가 93-1,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2953,서울특별시 영등포구 문래동3가 97,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2954,서울특별시 영등포구 문래동3가 당산로4길 12,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2955,서울특별시 영등포구 문래동3가 문래로 82,0,8,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2956,서울특별시 강남구 길동,0,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2957,서울특별시 강남구 길동,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2958,서울특별시 영등포구 당산동4가 93-6,2,0,"SM3 Z.E,테슬라"
2959,서울특별시 영등포구 영등포로 351,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2960,서울특별시 강남구 길동,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2961,서울특별시 강남구 길동,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2962,서울특별시 영등포구 양평동5가 76,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2963,서울특별시 영등포구 여의도동 18,4,0,"SM3 Z.E,테슬라"
2964,서울특별시 영등포구 당산동3가 3,2,0,"SM3 Z.E,테슬라"
2965,서울특별시 영등포구 당산동3가 370-4,1,0,"SM3 Z.E,테슬라"
2966,서울특별시 강남구 길동,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2967,서울특별시 영등포구 도림동 도영로 66,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2968,서울특별시 영등포구 경인로 878,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3068,서울특별시 용산구 이촌동 이촌로64길 15,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3069,서울특별시 용산구 용산동6가 11-426,3,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3070,서울특별시 용산구 한강로1가 64,0,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3071,서울특별시 용산구 이촌로 100-8,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3072,서울특별시 용산구 이촌동 이촌로 300,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3073,서울특별시 용산구 백범로 341,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3074,서울특별시 용산구 원효로1가 백범로 341,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3075,서울특별시 용산구 원효로1가 원효로90길 11,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3076,서울특별시 용산구 한강로3가 서빙고로 35,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3077,서울특별시 용산구 문배동 백범로90길 26,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3078,서울특별시 용산구 한강로3가 40-999,10,11,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3079,서울특별시 용산구 문배동 백범로90길 74,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3080,서울특별시 용산구 한강로3가 12,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3081,서울특별시 용산구 한강로1가 50-1,0,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3082,서울특별시 용산구 용산동2가 녹사평대로 245,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3083,서울특별시 용산구 문배동 청파로 213,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3084,서울특별시 용산구 이태원로 29,3,0,"SM3 Z.E,테슬라"
3085,"서울특별시 용산구 삼개로 60 (청암동, 천년명가 청암자이)",1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3086,서울특별시 용산구 용산동5가 서빙고로 67,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3087,서울특별시 용산구 문배동 백범로90길 38,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3088,서울특별시 용산구 이촌동 이촌로 181,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3089,서울특별시 용산구 한남동 서빙고로 413,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3332,서울특별시 은평구 진관동 65-31,0,2,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV"
3333,서울특별시 은평구 통일로 659,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3334,서울특별시 은평구 역촌동 산 31-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3335,서울특별시 은평구 백련산로 90,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3336,서울특별시 은평구 진관동 81,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3337,서울특별시 은평구 진관동 62,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3338,서울특별시 강북구 번동 ,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3339,"서울특별시 은평구 불광천길 436 (응암동, 응암공영주차장)",1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3340,서울특별시 은평구 역촌동 9-54,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3783,서울특별시 종로구 관철동 7-3,1,2,"SM3 Z.E,테슬라"
3784,서울특별시 종로구 내수동 사직로8길 34,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3785,서울특별시 종로구 사직동 사직로8길 4,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3786,서울특별시 종로구 소격동 165-10,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3787,서울특별시 종로구 구기동 비봉2길 32,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3788,서울특별시 종로구 명륜2가 창경궁로 265,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3789,서울특별시 종로구 무악동 통일로 246-20,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3790,서울특별시 종로구 연건동 28-21,2,0,"SM3 Z.E,테슬라"
3791,서울특별시 종로구 연건동 28-21,2,0,"SM3 Z.E,테슬라"
3792,서울특별시 종로구 연건동 28-2,2,0,"SM3 Z.E,테슬라"
3793,서울특별시 종로구 수송동 80-6,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3794,서울특별시 종로구 무악동 통일로 246-20,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3795,서울특별시 종로구 숭인동 동망산길 47,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3796,서울특별시 종로구 창신동 지봉로5길 7,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3797,서울특별시 종로구 창신동 낙산길 198,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3798,서울특별시 종로구 창신동 지봉로 87,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3799,서울특별시 종로구 인의동 종로 183,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3800,서울특별시 중구 만리동1가 231,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3803,서울특별시 중구 장충동2가 산 14-67,3,0,"SM3 Z.E,테슬라"
3805,서울특별시 중구 소공로 35,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3806,서울특별시 중구 충무로4가 퇴계로 235,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3807,서울특별시 중구 회현동1가 산 1-19,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3808,"서울특별시 중구 다산로 32 1동,21동,31동",2,6,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3818,서울특별시 중구 순화동 서소문로9길 28,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3819,서울특별시 중구 을지로7가 2-1,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3823,서울특별시 중구 황학동 청계천로 400,2,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3825,서울특별시 중구 충무로5가 21,2,0,"SM3 Z.E,테슬라"
3834,서울특별시 중구 태평로1가 31,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3835,서울특별시 중구 봉래동2가 122,2,0,"SM3 Z.E,테슬라"
3836,서울특별시 중구 남산동3가 11-10,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3837,서울특별시 중구 남대문로 92,2,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3845,서울특별시 중구 소공로 46,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3847,서울특별시 중구 신당동 349-234,2,0,"SM3 Z.E,테슬라"
3865,서울특별시 중구 명동1가 4-1,3,0,"SM3 Z.E,테슬라"
3873,서울특별시 중구 다동 85-4,3,0,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3"
3875,서울특별시 중랑구 동일로 862,1,6,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3876,서울특별시 중랑구 면목동 1081-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3877,서울특별시 중랑구 면목동 면목로37길 58,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3878,서울특별시 중랑구 면목동 사가정로42길 90,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3879,서울특별시 중랑구 면목동 동일로 483,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3880,서울특별시 중랑구 묵동 숙선옹주로 6-9,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3881,서울특별시 중랑구 묵동 동일로 932,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3882,서울특별시 중랑구 묵동 공릉로18길 59,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3883,서울특별시 중랑구 상봉동 상봉중앙로1다길 21,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3884,서울특별시 중랑구 신내동 654,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3885,서울특별시 중랑구 상봉동 봉화산로 130,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3886,서울특별시 중랑구 상봉동 1,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3887,서울특별시 중랑구 신내동 신내역로1길 85,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3888,서울특별시 중랑구 상봉동 485,1,0,"SM3 Z.E,테슬라"
3890,서울특별시 중랑구 망우동 망우로75길 19,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3891,서울특별시 중랑구 망우동 양원역로 6,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3892,서울특별시 중랑구 중화동 73-6,2,0,"SM3 Z.E,테슬라"
3893,서울특별시 중랑구 상봉동 81-5,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
